link,number,requirement,addr,time,job_name,duty,type 
http://hr.tencent.com/position_detail.php?id=28222&keywords=&tid=0&lid=0,1,1、本科及以上学历，3年以上互联网行业工作经验；2、具有高度的责任心，较强的数据分析能力和执行力；3、具有出色的项目管理能力、内外部沟通能力，有团队管理经验者优先；4、具备一定的商业意识，能理解商业化产品运营的工作目标；5、有广告行业或游戏行业从业经验者优先；,深圳,2017-10-11,SA-腾讯社交广告微信流量游戏行业运营经理（深圳）,1、负责游戏行业微信商业化流量营销产品解决方案的输出，基于游戏行业理解及微信流量能力理解基础上的营销方案包装（包含腾讯内、外部游戏）；2、跨团队合作充分利用渠道及市场资源，建设有效、公平、开放的游戏行业微信广告主生态结构与服务体系；3、深入了解游戏行业需求，推动广告产品在行业方向的不断完善和创新；,产品/项目类
http://hr.tencent.com/position_detail.php?id=33233&keywords=&tid=0&lid=0,1,全日制侦查/法律等相关专业本科以上学历，3年以上刑事法律一线工作经验；熟悉互联网产品及相关行业，了解国家相关政策；了解国内刑事、行政法律法规，熟悉案件办理相关工作，了解网络黑产、网络侵权、网络欺诈的特点；具有互联网法律基础知识，深刻理解网络安全风险趋势和犯罪模式；具有较强逻辑思维能力，,深圳,2017-10-11,AQ-产品安全经理（深圳）,负责开展公司游戏产品业务的风险分析，能及时发现风险问题并制定、落实相应解决方案；针对危害公司游戏产品权益的案件，能够主动挖掘案件线索，分析和梳理线索间的关系，高效联动执法机关解决业务痛点；开展业务策略安全工作，协助业务进行安全策略运营；负责拓展和维护执法类公共关系资源；对公司游戏产品线下赛事开展安全支撑；有较强的数据分析、挖掘能力，提供产品安全解决方案。熟悉形式案件办理流程，有良好的关系资源；具有较强的风险敏锐度，能熟练运用数据分析工具。,职能类
http://hr.tencent.com/position_detail.php?id=32181&keywords=&tid=0&lid=0,1,音乐爱好者，对歌曲有敏锐触觉，从事过音乐或粉丝相关工作者优先；有较强的执行、跟进能力；强烈的市场导向和创新意识；强烈的进取心、产品主人翁意识和独立思考能力；需较强的逻辑思维能力，具备一定的数据分析能力；熟练使用OFFICE软件、Axure软件。,深圳,2017-10-11,SNG16-QQ音乐绿钻产品运营（特权策划运营）,1、负责付费曲库运营，通过歌曲内容有效运营提升VIP规模及收入2、负责VIP用户新特权拓展，包括演出、票务等各音乐延展领域的权益，以及粉丝群体研究，根据群体特性打造富有吸引力的VIP特权；3、 跟踪数据，根据用户反馈和数据分析，提炼用户需求，改进痛点，推动特权迭代优化；4、 关注市场，注重用户研究。,产品/项目类
http://hr.tencent.com/position_detail.php?id=29235&keywords=&tid=0&lid=0,1,本科及以上学历，计算机相关专业3年以上Unix/linux下c++开发经验具有扎实的数据结构和算法功底具备良好的分析解决问题能力，能合理设计和开发独立模块；沟通能力良好，工作认真负责；具备一定产品思维，熟悉互联网广告变现模式者优先；具备广告系统、搜索系统、推荐系统后台开发经验者优先；,深圳,2017-10-11,SA-腾讯社交广告后台开发工程师内部广告方向（深圳）,负责广点通系统后台开发，参与广告检索、播放、日志回流等核心模块研发工作；负责腾讯内部流量广告变现，参与产品架构设计；负责社交广告新产品形态研发工作；,技术类
http://hr.tencent.com/position_detail.php?id=28080&keywords=&tid=0&lid=0,1,精通C/C++语言的开发，精通网络编程，熟悉linux系统；具有3年以上linux服务器端软件开发经验；对高性能计算深入的理解和实践经验；对软件开发过程、软件工程有较深刻理解；热爱软件开发，事业心强，有团队合作精神；可优先考虑条件：有高性能、大容量服务器开发经验；有海量数据处理经验。,深圳,2017-10-11,18435-风控后台开发工程师（深圳）,负责财付通风险控制系统后台建设和维护，参与架构设计。负责Linux下面的C/C++开发和重构，要求开发的系统具有高性能和高可靠性；,技术类
http://hr.tencent.com/position_detail.php?id=32162&keywords=&tid=0&lid=0,1,"大学本科及以上；3年以上测试工作经验；熟悉Unix/Linux工作环境，至少掌握一门常用脚本语言(如shell,python,php，perl等)；熟练掌握常用数据库操作,最好有mysql实践经验;熟悉一门高级编程语言,要求至少可以参加代码检视,有C/C++经验优先；具有强烈的责任感，良好的沟通和表达能力，优秀的抗压能力。以下是可优先考虑条件：有性能测试经验者；熟练使用某种性能测试工具有自动化测试实践经验；熟悉一种以上自动化测试工具对开源测试工具有比较多的了解；有互联网软件工作经验，了解互联网行业,有金融或支付方面测试经验者优先。",深圳,2017-10-11,18428-财付通系统测试工程师（深圳）,负责互联网金融和移动支付方面的功能、性能、安全等测试工作，挑战如微信红包等海量业务系统。,技术类
http://hr.tencent.com/position_detail.php?id=30441&keywords=&tid=0&lid=0,1,计算机或相关专业的硕士及以上学历，博士优先；1-3年自然语言处理、机器学习、数据挖掘相关工作经验，有深度学习工作经验的可加分；熟练应用linux，能够在linux平台上实现和部署机器学习算法；熟练掌握Python/Java/R等机器学习研发常用的语言之一；积极主动，勇于接受挑战，富有创新精神。,深圳,2017-10-11,HY1-自然语言处理高级工程师（深圳）,负责自然语言处理、对话系统相关研究工作；为游戏研发、运营提供在自然语言处理和理解方面的创新性工作，包括但不限于玩家对话的舆情发现、NPC对话的自动设计，提升游戏趣味性和质量，提高游戏研发效率；结合自然语言处理和其他机器学习、人工智能技术， 探索游戏领域的语音/对话交互技术。,技术类
http://hr.tencent.com/position_detail.php?id=33297&keywords=&tid=0&lid=0,1,三年以上windows、android 、ios开发经验；精通C++、数据结构和算法，有C#、Lua相关开发经验的者优先；熟悉常用设计模式、多线程、网络、界面开发；对计算机图形学、图像处理、物理模拟、音频处理、机器学习有经验者优先；优秀的分析解决问题能力与优秀的沟通协作能力。,深圳,2017-10-12,15851-游戏前台开发工程师(客户端)（深圳）,负责游戏客户端部分架构设计；负责游戏客户端基础模块及功能模块的设计及开发；负责游戏客户端画面表现开发。,技术类
http://hr.tencent.com/position_detail.php?id=30439&keywords=&tid=0&lid=0,1,"计算机相关专业本科以上学历；对游戏行业有较强兴趣；5年以上游戏或互联网行业的大数据分析处理实际项目开发经验，熟悉Hive/Hadoop/HDFS/HBase/Spark/Kafka等常见开源大数据处理工具的使用和相关开发;在实际项目中应用过多种常见数据库如Mysql/Mongo/Cassandra/HBase/etc., 熟悉不同数据库的相关特性和应用场景，能根据实际需求进行合理选型；熟悉C++/Java/Python/Node.js/PHP/Go中至少一种编程语言，并对其他常见开发语言有一定了解；对Web开发有实际项目经验，根据不同开发环境，至少熟悉一种常见Web服务框架如Tomcat/Express/Django/etc.;对数据可视化工具开发有一定了解，有相关实际开发经验或熟悉Graphite/Superset/Redash/Metabase等开源工具的优先；",深圳,2017-10-11,HY1-游戏数据深度分析平台架构师（深圳）,设计并实现支持对海量游戏过程记录进行深度探索和分析的数据平台(Deep Data Exploration and Analytics Platform)；和机器学习团队共同开发包括数据清洗、特征提取、模型训练、部署和测试等针对机器学习相关应用的数据链框架(Data Pipeline Infrastructure for Machine Learning)；,技术类
http://hr.tencent.com/position_detail.php?id=32145&keywords=&tid=0&lid=0,1,热爱技术，积极主动，对解决挑战性问题充满热情，善于分析和解决问题；精通windows下C++开发，熟悉VC开发环境，至少做过1个大中型项目的开发；掌握windows操作系统的内存管理、进程线程调度、图形系统、dll注入等技术；掌握MFC/windows界面实现机制，熟悉常用UI框架更佳；具备一定的逆向分析能力，有一定的安全运营对抗经验更佳；熟悉架构模式；掌握一门脚本语言。,深圳,2017-10-11,HY1-客户端安全开发工程师（深圳）,负责端游视频审判方案开发维护工作；负责游戏数据平台方案开发维护工作；跟进和解决发布后的程序稳定问题与性能优化。,技术类
http://hr.tencent.com/position_detail.php?id=29245&keywords=&tid=0&lid=0,2,有3年以上互联网广告产品或用户产品的运营相关工作经验，有线下线上同步运营经验尤佳；重点院校本科以上学历，经管、市场类专业优先；性格积极乐观，心态开放，有强大的人际沟通和协调能力；具有突出的细节管控能力，敏捷的反应能力和问题解决能力；具备良好的总结意识和分析习惯，善于推动工作流程。,深圳,2017-10-11,SA-腾讯社交广告流量产品运营经理（深圳）,负责流量业务线重要产品的运营工作，能准确识别并深刻理解用户需求和特性，并挖掘新的商业广告资源 ；能对广告产品和市场数据进行分析，并以此为依据推进广告产品改进；对社交广告产品有深入的理解，了解产品逻辑，能运用产品特性和亮点包装推介给销售及广告主，实现最终落地投放；了解竞品市场广告产品情况及数据，对品牌广告主需求有深刻的理解，并针对广告主campaign包装社交广告产品及策划，监控效果运营，输出结案报告，并配合市场宣传推广广告产品案例及数据。,产品/项目类
http://hr.tencent.com/position_detail.php?id=30442&keywords=&tid=0&lid=0,0,精通PHP，熟悉redis、mysql；熟悉Linux基本原理和操作；精通HTML，CSS，ajax，js等基本前端开发技术；熟练掌握angular、react前端框架；有良好的团队合作能力，技术视野开阔，对业界最新的前端技术和实现有浓厚的兴趣及深入的见解。,深圳,2017-10-11,HY1-Web前端开发工程师（深圳）,负责腾讯互娱持续集成平台的前端开发；负责腾讯互娱重点项目的前端开发。,技术类
http://hr.tencent.com/position_detail.php?id=32167&keywords=&tid=0&lid=0,1,拥有安全相关经验者优先；具备良好的数据敏锐度，拥有机器学习、大数据处理相关经验者优先；拥有良好的学习能力、沟通能力、团队协作能力、及分析问题解决问题能力，责任心强。,广州,2017-10-11,WXG02-113 微信后台开发工程师（广州）,负责微信登录、数据安全等系统的开发、优化与运营工作。,技术类
http://hr.tencent.com/position_detail.php?id=29777&keywords=&tid=0&lid=0,1,用Java或Python开发过大型系统，对相应语言特性有深入理解；熟悉Mysql，MongoDB，Redis，ActiveMQ……等开源后台框架，了解其优化以及高可靠部署；扎实的技术基础和完善的后台架构知识体系，具有高可用系统的开发能力；对机器学习平台有一定的了解和认识，有相应经验者优先；有强烈的责任心，积极主动性和团队合作精神，追求最佳用户体验，以用户价值为中心。,深圳,2017-10-11,TEG03-机器学习平台高级工程师（深圳）,负责机器学习集成平台的研发，包括计算组件开发，任务流调度、机器学习算法部署、模型在线服务等；对系统架构进行不断演进和重构，优化前后端性能，配合产品进行迭代开发；持续跟踪机器学习和人工智能领域的技术发展趋势，优化产品的设计。,技术类
http://hr.tencent.com/position_detail.php?id=30423&keywords=&tid=0&lid=0,1,本科以上学历，计算机或相关专业；三年以上互联网产品或大型ToB业务计费产品管理、规划或设计相关经验，有开发和技术背景可加分；有很强的产品owner意识、自我驱动，逻辑思维清晰，抽象和总结能力，善于思考，学习能力强；良好的团队协调和沟通能力积极主动，推动能力强，抗压能力强；熟练使用Office、原型工具（如Axure）和思维导图软件；对云计算业务和云计算产品有一定了解，有云长经验尤佳；有英语读写能力、具备国际项目经验可加分。,深圳,2017-10-11,22989-腾讯云计费平台高级产品经理(深圳),负责腾讯云计费平台产品设计和演进规划，制定和设计可行产品方案；对接腾讯云各业务线和客户关于云产品计费需求，结合腾讯云计费平台能力进行需求分析和方案设计，并完成产品文档编写；对产品负责，协调各方推进技术团队完成产品技术方案和计划并落地，确保开发进度和质量，确保产品功能顺利发布上线；与各业务线及运营人员紧密合作，配合完成业务规划，分析产品上线后的用户使用反馈、产品业务数据和业务流程，持续优化产品；作为产品owner支持一线和运维，及时分析和解决问题和投诉。,产品/项目类
http://hr.tencent.com/position_detail.php?id=31539&keywords=&tid=0&lid=0,1,本科及以上学历，3年及以上手机客户端的产品策划经验；对商业模式有较好的理解，对行业具备敏感度，具备较强的沟通界面和创新精神；具备优秀的数据分析能力，逻辑思维清晰；良好的组织协调和执行推动能力，具备突出的团队合作精神；,深圳,2017-10-11,MIG09-浏览器商业运营高级产品经理（深圳）,岗位职责:负责浏览器产品整体商业化能力的拓展和搭建；负责手机QQ浏览器内各内容模块的商业化能力建设；负责商业模式的创新，探寻新的收入增长点；对商业运营指标、商业收入进行负责；,产品/项目类
http://hr.tencent.com/position_detail.php?id=30369&keywords=&tid=0&lid=0,1,非应届统招本科以上学历；有视频网站工作经验者优先；熟悉PPT、excel等办公软件，熟悉photoshop及Edius、Premiere等视频编辑软件；喜爱音乐，了解音乐行业，对相关话题具备敏感性，对行业趋势有一定自己的见解；有成功策划过音乐活动案例者优先；抗压性好，具备执行力和团队配合能力。思维活跃开放，有创新性。,北京,2017-10-11,22851-腾讯视频音乐中心项目策划（北京）,主要负责腾讯视频音乐中心项目策划、执行工作；有足够的业内资源，具备音乐项目合作、策划能力，具备活动执行能力；参与支持音乐中心其他项目支持。,内容编辑类
http://hr.tencent.com/position_detail.php?id=30434&keywords=&tid=0&lid=0,0,1. 3年以上运维开发或者运维平台建设经验2. 熟悉多种开源组件：KVM、Nginx、tomcat、Jenkins、Git、Maven、Memcached、Redis、Mysql/SQL等；3. 熟悉Linux系统管理维护，熟悉HTTP协议、TCP/IP网络协议；4. 熟悉shell脚本语言，以及Python开发语言；5. 具备良好的合作精神和快速学习能力；6. 有云平台运维经验者优先（阿里云、AWS 等）、有持续集成及持续部署经验者优先、有日志管理经验者优先、熟悉 openstack技术者优先、有ansible开发经验者优先7、熟悉各种运维开源运维系统以及开源监控系统的优先8、有互联网运维工作经验者优先。,深圳,2017-10-11,22989-云交付运维工程师（深圳）,1、负责专有云产品实施工作（部署安装调试、工具开发、对接平台实际落地）2、能够完成面向客户的技术交流、方案编写，并能与客户就相关问题进行直接深入沟通；3、能够了解客户业务需求，提供解决方案及技术建议方案；4、就公司产品能在技术层面向客户进行讲解和培训；5、撰写技术支持文档或功能使用文档，配合新产品测试，提供测试反馈；6、开发工具，对接平台接口，参与平台工具脚本的编写。,技术类
http://hr.tencent.com/position_detail.php?id=29243&keywords=&tid=0&lid=0,1,本科及以上学历；5年以上品牌管理工作经验，品牌意识强，熟悉游戏及电竞领域，在游戏直播行业及电竞领域有较丰富的品牌营销或运营经验，有大型游戏或电竞项目的策划实操经验及成功品牌策划案例，具有出色的品牌策略能力及整合传播技巧；具有良好的团队意识以及执行能力，勇于承担高强度的工作压力；思维活跃，善于学习和提升自我，具有创新精神；有知名公司品牌管理经验或4A广告公司品牌策划经验者优先。,深圳,2017-10-11,17467-企鹅电竞高级品牌经理（深圳）,负责企鹅电竞和QQ平台手游业务的品牌策略制定，以及大型营销项目的策划、创意输出和执行；负责整合公司内、外营销资源，推进年度营销计划实施落地。,市场类
http://hr.tencent.com/position_detail.php?id=32176&keywords=&tid=0&lid=0,1,1. 硕士及以上学历；2. 3年以上主流咨询公司、早期投资机构、主流互联网公司内容\产品运营核心岗位职业经验优先；3. 拥有丰富的内容运营经验或行业人脉，较强的沟通能力；4. 极强的学习能力及成功欲,深圳,2017-10-11,MIG18-双百计划商业分析师（深圳）,熟悉国内外内容\移动互联网创业领域发展情况，充分利用腾讯大数据体系价值，探索内容领域\前沿移动互联网领域投资机会；完成潜在标的项目的分析、评估和投资执行工作，包括前期约谈、项目的关键信息采集、行业研究并建立项目资料档案；负责商业条款沟通、尽职调查执行工作；协助建立及优化项目挖掘及评估制度，创新行业内外部合作模式。,市场类
http://hr.tencent.com/position_detail.php?id=29246&keywords=&tid=0&lid=0,2,本科及以上学历；3年以上工作经验；C基础扎实，数据结构等软件工程基础知识掌握牢固；熟练OC，有丰富的ios界面开发等经验；擅长分析研究问题，对新事物敏感，喜欢探索，有较强的创新意识与责任感。,深圳,2017-10-11,SNG04-手Q厘米秀IOS开发工程师（深圳）,承担项目相关部分需求分析、架构设计；承担移动终端产品(IOS）的特性开发与维护。,技术类
http://hr.tencent.com/position_detail.php?id=31542&keywords=&tid=0&lid=0,1,全日制本科及以上学历，专业不限；5年以上市场营销工作经验，3年以上内容策划与管理经验-具有广告行业相关知识或经验优先具有一定的信息平台或知识平台搭建经验或能力将会是很好的加分具有出色的团队合作合作精神和沟通、协调能力为人诚信，工作敬业，有责任心,北京,2017-10-11,SA-腾讯社交广告市场营销知识管理经理（北京）,负责腾讯社交广告内容与知识管理系统的搭建与运营：1. 建立内容管理平台（Content hub): 实现各内容的定期有序更新，进行有效标签分组与统一管理，并通过高友好度界面提供内外部高效调用与账户分级管理2. 建立内容整体规划，创造，审核，存档，管理，发布体系 - 责任分工，流程，规则，与标准3. 与市场，运营，培训，产品等各相关部门配合，引领虚拟团队推动内容的有序规划，产出，发布与生命周期管理4. 基于内容的发布受众与平台，适当实现部分内容的转化优化,市场类
http://hr.tencent.com/position_detail.php?id=32672&keywords=&tid=0&lid=0,1,本科或以上学历；十年以上市场、品牌行业相关经验，三年及以上大型互联网公司或音乐类行业公关经验者优先考虑；有集团品牌规划和市场营销体系搭建经验者优先考虑；具有优秀的整合营销策划、组织及项目管理能力；具有一定的BD资源和优秀的品牌联合拓展能力；文字功底优秀，能具有洞察性地撰写各类营销文案；具有出色的沟通谈判能力和应变能力，思路清晰、严谨，具备良好的抗压能力。,深圳,2017-10-10,SNG16-腾讯音乐市场总监（深圳）,规划业务线品牌和产品品牌的发展策略，并对各类品牌事宜进行统筹、协同和管理；协同内部资源，管理品牌视觉识别系统设计、实施执行及规范监督；品牌及产品广告策略的制定、制作、投放、监督及效果评估；品牌形象及公关宣传等物料的创意、设计及制作；业务线品牌、产品品牌及相关项目的营销创意方案的策划与实施执行，有效提升品牌知名度和美誉度；业务下品牌、产品品牌与外部品牌联合营销的资源拓展、合作实施，提升品牌知名度和渗透率的同时，助力业务发展。,市场类
http://hr.tencent.com/position_detail.php?id=31543&keywords=&tid=0&lid=0,1,本科或以上学历，3年以上市场营销或创意策划工作经验，对影视行业有一定了解；掌握市场营销和媒介传播方法论，熟悉移动、PC及线下媒体资源与传播方式；拥有良好的项目管理能力，多任务统筹协调处理能力；有4A广告公司、公关公司策划经验者优先。,深圳,2017-10-11,17467-市场推广与策划（深圳）,负责腾讯SNG泛娱乐合作项目创意策划及方案撰写，针对QQ、QQ空间等SNG各产品属性和功能，规划对应的合作玩法，打造娱乐社交事件营销；负责策划与创作项目相关的市场推广内容及素材，包括但不限于视频，H5，图文等；对内协调内部合作伙伴配合，统筹和管理项目进度；对外与外部合作伙伴进行项目沟通、谈判，拓展合作渠道及合作模式，引入优秀娱乐合作资源。,市场类
http://hr.tencent.com/position_detail.php?id=32674&keywords=&tid=0&lid=0,1,5-7年以上公关行业工作经验；具有专业公关公司或媒体从业经验优先考虑；有大型互联网公司或音乐类行业公关工作经验者优先考虑；具备优秀的公关传播策划能力、沟通能力和文字功底，可独立完成传播创意策划及稿件撰写；具备综合的公关活动策划、组织和执行能力；4.	具备较强的新闻敏感性，能够敏锐把握媒体舆论环境、媒体选题需求；有丰富的媒体和KOL资源，尤其是音乐、娱乐、lifestyle类媒体资源；对新媒体具有一定的了解；视野开阔，具备品牌意识和快速学习的能力；具有责任心和独立工作能力；良好的英文听说读写能力。,北京,2017-10-10,SNG16-腾讯音乐高级公关经理（北京）,根据公司年度公关规划，制定日常公关华南/华北/华东区域的公关传播执行计划；实施新闻选题、相关稿件撰写，以及公关传播在各自区域内的落地执行；拓展并维护华南/华北/华东区域的各类媒体及外部资源，包括传统媒体和新媒体、KOL、影响力机构等；实时了解区域内主要媒体的选题和关注点，pitch媒体正面报道；能独立策划并执行公关活动并管理合作公司，确保活动达到预期目标；处理区域内的媒体危机；管理网络舆情、企宣类社交帐号、SEO等工作。,市场类
http://hr.tencent.com/position_detail.php?id=28515&keywords=&tid=0&lid=0,1,"计算机相关专业本科及以上学历；2年以上从事android 开发工作经验，良好的 java、C/C++ 编程能力，熟练掌握android平台上app性能优化的工具和方法，同时有IOS开发经验更佳；熟悉面向对象的程序设计方法，熟悉设计模式，基础扎实，精通常用数据结构与算法；精通TCP/IP协议相关知识,精通网络编程;精通http、https等网络应用协议；了解数据库，熟悉 SQL 的使用；具备良好的学习能力和分析解决问题能力，能够独当一面;有强烈的责任心和团队精神，具有良好的沟通能力；",深圳,2017-10-10,OMG097-Android客户端开发工程师（深圳）,负责平台客户端SDK的开发以及维护工作；负责客户端相关技术难点攻坚以及研究；参与项目重点、难点模块的研发工作；,技术类
http://hr.tencent.com/position_detail.php?id=32676&keywords=&tid=0&lid=0,1,本科或以上学历，中文、新闻、传媒相关专业者优先；十年以上公关行业相关经验，三年及以上大型互联网公司或音乐类行业公关经验者优先考虑；有集团品牌规划和品牌体系搭建实践经验者优先考虑；有较好的媒体传播资源，熟知媒体环境和传播手段，擅长维护友好的媒体关系，定期与媒体保持良性沟通，具备优秀的谈判能力；具有整合营销策划、组织及项目管理能力，并熟悉相关各类活动的策划、执行；文字功底优秀，能具有洞察性地撰写各类传播材料及文字资料；具有出色的沟通谈判能力和应变能力，思路清晰、严谨，具备良好的抗压能力；擅长危机公关，具备相关成功经验。,深圳,2017-10-10,SNG16-腾讯音乐公关总监（深圳）,根据业务线战略目标，制定年度公关传播策略、计划并确保实施效果；策划及实施各类公关活动，打造有行业影响力的公关大事件，提升业务线的正面形象和品牌美誉度；制定并规范各类内、外部传播制度，并负责高管形象管理；建立、拓展及维护全国的传统媒体、新媒体、KOL及影响力机构资源，形成协同共赢；负责网络舆情管理、企宣类社交帐号管理、网络社区管理、SEO等工作；管理并实施产品、运营类对外和对内的传播工作，助力业务发展；搭建危机处理体系，组织协同相关部门对危机事件进行防范和处理；优化工作流程和机制，健全公关团队构架，培养团队人才。,市场类
http://hr.tencent.com/position_detail.php?id=30386&keywords=&tid=0&lid=0,1,1、本科及以上学历，拥有3年以上平台/产品运营工作经验；2、较强的逻辑思维和数据分析能力，有较强的文档撰写能力；3、良好的沟通能力和合作意识，抗压能力强。,深圳,2017-10-11,18402-产品/平台运营经理,1、负责渠道部门平台运营工作，对流量分布，推荐效果，整体内容质量与覆盖度负责；2、参与制定平台运营规则和运营方案，输出平台产品政策、活动、指引等文档；3、配置平台运营活动，丰富平台内容生态；4、定期输出和分析运营数据，为产品迭代和运营优化提供参考依据；5、协调和解决执行中出现的问题，以及跨部门的沟通协调。,产品/项目类
http://hr.tencent.com/position_detail.php?id=26203&keywords=&tid=0&lid=0,1,"本科毕业工作5年以上、硕士毕业工作3年以上,拥有 数学、模式识别、图像处理及计算机视觉等相关专业背景;精通C/C++语言,精通OpenCL、OpenGL等图形基础框架;精通ffmpeg视频处理技术,熟悉OpenCV、GPUImage等开源库的使用及其相关算法原理;",深圳,2017-10-10,OMG236-移动端研发工程师（深圳）,负责视频录制、编辑、滤镜、特效叠加、拼接等功能的研发工作;负责视频图像处理相关算法的研究、设计、实现、优化以及平台移植;负责视频图像的模式识别、人脸识别、手势识别等人工智能相关算法在产品的落地;,技术类
http://hr.tencent.com/position_detail.php?id=30932&keywords=&tid=0&lid=0,1,具备优秀的视觉专业能力和丰富的UI行业经验，能驾驭中大型设计项目；富有创新激情，敏感，对各种新的设计领域充满好奇；拥有良好的分析能力和沟通能力；具备带领专业团队经验者优先；此职位申请需要提交作品集。,深圳,2017-10-10,MIG03-手机浏览器设计组长（深圳）,负责移动QQ浏览器的视觉设计及品牌设计，包括智能时代下浏览器形态的创新设计；负责视觉专业团队的打理；参与团队能力提升，知识沉淀及影响力建设。,设计类
http://hr.tencent.com/position_detail.php?id=33103&keywords=&tid=0&lid=0,1,本科毕业4年以上工作经验，硕士毕业2年以上工作经验；有人社部、公安部、医院等多部委和政府的拓展经验；有极强的工作热情和新兴业务的探索精神，良好的商业洞察与判断；对互联网有很好的理解和兴趣；很强的逻辑能力、学习和思考能力、商务拓展及沟通能力，资源整合能力、执行力和解决问题的能力。,北京,2017-10-10,19116-互联网+商务拓展经理（医疗/人社/公安方向）,负责部委和相关行业的拓展与业务落地，与人社部、公安部、医院和行业合作伙伴的沟通与维护、产品拓展、项目谈判、项目管理等商务工作；负责推动跨团队合作项目发展，协同产品对互联网+行业合作项目推进及整体运营。,市场类
http://hr.tencent.com/position_detail.php?id=32673&keywords=&tid=0&lid=0,1,5-7年以上公关行业工作经验；具有专业公关公司或媒体从业经验优先考虑；有大型互联网公司或音乐类行业公关工作经验者优先考虑；具备优秀的公关传播策划能力、沟通能力和文字功底，可独立完成传播创意策划及稿件撰写；具备综合的公关活动策划、组织和执行能力；4.	具备较强的新闻敏感性，能够敏锐把握媒体舆论环境、媒体选题需求；有丰富的媒体和KOL资源，尤其是音乐、娱乐、lifestyle类媒体资源；对新媒体具有一定的了解；视野开阔，具备品牌意识和快速学习的能力；具有责任心和独立工作能力；良好的英文听说读写能力。,深圳,2017-10-10,SNG16-腾讯音乐高级公关经理（深圳）,根据公司年度公关规划，制定日常公关华南/华北/华东区域的公关传播执行计划；实施新闻选题、相关稿件撰写，以及公关传播在各自区域内的落地执行；拓展并维护华南/华北/华东区域的各类媒体及外部资源，包括传统媒体和新媒体、KOL、影响力机构等；实时了解区域内主要媒体的选题和关注点，pitch媒体正面报道；能独立策划并执行公关活动并管理合作公司，确保活动达到预期目标；处理区域内的媒体危机；管理网络舆情、企宣类社交帐号、SEO等工作。,市场类
http://hr.tencent.com/position_detail.php?id=32675&keywords=&tid=0&lid=0,1,5-7年以上公关行业工作经验；具有专业公关公司或媒体从业经验优先考虑；有大型互联网公司或音乐类行业公关工作经验者优先考虑；具备优秀的公关传播策划能力、沟通能力和文字功底，可独立完成传播创意策划及稿件撰写；具备综合的公关活动策划、组织和执行能力；4.	具备较强的新闻敏感性，能够敏锐把握媒体舆论环境、媒体选题需求；有丰富的媒体和KOL资源，尤其是音乐、娱乐、lifestyle类媒体资源；对新媒体具有一定的了解；视野开阔，具备品牌意识和快速学习的能力；具有责任心和独立工作能力；良好的英文听说读写能力。,上海,2017-10-10,SNG16-腾讯音乐高级公关经理（上海）,根据公司年度公关规划，制定日常公关华南/华北/华东区域的公关传播执行计划；实施新闻选题、相关稿件撰写，以及公关传播在各自区域内的落地执行；拓展并维护华南/华北/华东区域的各类媒体及外部资源，包括传统媒体和新媒体、KOL、影响力机构等；实时了解区域内主要媒体的选题和关注点，pitch媒体正面报道；能独立策划并执行公关活动并管理合作公司，确保活动达到预期目标；处理区域内的媒体危机；管理网络舆情、企宣类社交帐号、SEO等工作。,市场类
http://hr.tencent.com/position_detail.php?id=33238&keywords=&tid=0&lid=0,1,本科3年以上服务端开发经验；熟悉Unix/Linux操作系统、熟悉B/S和C/S服务架构，有相关系统经验；熟悉Linux平台上的开发，熟悉C++/C、PHP等后台开发相关技术；了解HTML/JS/CSS等前端开发技术，具备基础应用能力；具有较好的系统分析设计能力、文档撰写能力，能使用英语处理邮件；有强烈的责任心和团队精神，主动思考，自我驱动；,深圳,2017-10-10,16175-后台开发工程师,负责印度市场业务支持系统设计与研发工作；,技术类
